Algorithm,Number of Nodes,Number of Edges,Computation Time,Path Found,Minimal Weight
Prim's Algorithm (without queue),100,2599,0.016053761000002,"[(0, 30, 4), (30, 76, 1), (76, 97, 2), (97, 58, 1), (97, 64, 1), (64, 28, 1), (28, 23, 1), (28, 85, 1), (28, 60, 2), (97, 50, 3), (64, 38, 3), (38, 12, 1), (12, 87, 1), (64, 52, 3), (60, 95, 3), (95, 40, 2), (40, 91, 1), (60, 43, 3), (60, 68, 3), (68, 21, 1), (68, 14, 1), (68, 67, 1), (14, 71, 1), (67, 6, 1), (6, 89, 1), (21, 53, 2), (53, 82, 1), (71, 2, 2), (6, 47, 2), (53, 27, 2), (82, 94, 2), (2, 19, 2), (47, 45, 2), (27, 48, 2), (48, 8, 1), (8, 81, 2), (94, 42, 3), (30, 10, 4), (97, 4, 4), (4, 49, 2), (49, 96, 3), (96, 9, 3), (9, 3, 2), (96, 56, 3), (56, 65, 3), (65, 70, 3), (70, 44, 2), (44, 24, 2), (65, 31, 3), (31, 46, 1), (28, 54, 4), (54, 17, 3), (23, 55, 4), (52, 20, 4), (20, 37, 1), (40, 78, 4), (78, 5, 2), (5, 22, 1), (22, 39, 1), (22, 74, 1), (5, 25, 2), (22, 29, 2), (22, 61, 3), (25, 7, 3), (91, 1, 4), (43, 41, 4), (41, 35, 3), (35, 83, 1), (21, 18, 4), (18, 79, 2), (53, 26, 4), (47, 59, 4), (59, 51, 2), (10, 69, 4), (69, 88, 2), (65, 16, 4), (16, 98, 1), (98, 15, 2), (98, 13, 2), (15, 34, 2), (34, 84, 3), (34, 93, 3), (35, 66, 4), (16, 77, 4), (0, 86, 5), (53, 72, 5), (5, 90, 5), (52, 92, 6), (92, 57, 1), (81, 63, 6), (15, 73, 6), (30, 80, 7), (2, 33, 7), (15, 11, 7), (11, 99, 1), (43, 62, 8), (68, 32, 8), (70, 36, 11), (2, 75, 14)]",292
Kruskal's Algorithm (without queue),100,2649,0.005920574000001,"[(0, 4, 1), (1, 11, 1), (2, 62, 1), (7, 33, 1), (9, 28, 1), (10, 53, 1), (16, 40, 1), (20, 23, 1), (22, 69, 1), (27, 85, 1), (28, 92, 1), (29, 67, 1), (30, 71, 1), (31, 72, 1), (32, 36, 1), (32, 79, 1), (33, 63, 1), (34, 46, 1), (35, 91, 1), (43, 71, 1), (43, 81, 1), (46, 76, 1), (49, 77, 1), (53, 60, 1), (53, 62, 1), (63, 83, 1), (69, 74, 1), (81, 91, 1), (89, 99, 1), (2, 17, 2), (2, 15, 2), (3, 20, 2), (4, 61, 2), (10, 88, 2), (15, 55, 2), (16, 49, 2), (18, 70, 2), (22, 60, 2), (26, 89, 2), (26, 44, 2), (26, 87, 2), (28, 89, 2), (30, 64, 2), (33, 91, 2), (35, 99, 2), (36, 92, 2), (41, 58, 2), (48, 56, 2), (49, 55, 2), (50, 68, 2), (55, 86, 2), (56, 61, 2), (58, 81, 2), (59, 69, 2), (76, 83, 2), (77, 96, 2), (91, 93, 2), (92, 98, 2), (1, 83, 3), (5, 27, 3), (7, 84, 3), (12, 71, 3), (13, 66, 3), (17, 64, 3), (18, 26, 3), (23, 95, 3), (25, 64, 3), (27, 44, 3), (29, 84, 3), (34, 68, 3), (39, 47, 3), (39, 78, 3), (42, 53, 3), (49, 78, 3), (50, 75, 3), (65, 74, 3), (74, 94, 3), (93, 97, 3), (0, 58, 4), (17, 20, 4), (19, 34, 4), (24, 36, 4), (32, 38, 4), (36, 37, 4), (51, 69, 4), (14, 34, 5), (17, 45, 5), (31, 42, 5), (39, 54, 5), (42, 52, 5), (2, 80, 6), (9, 13, 6), (10, 82, 6), (21, 97, 6), (47, 73, 6), (6, 24, 7), (22, 57, 7), (29, 90, 7), (8, 14, 9)]",260
Prim's Algorithm (without queue),100,2649,0.016759164000000,"[(0, 4, 1), (4, 61, 2), (61, 56, 2), (56, 48, 2), (0, 58, 4), (58, 41, 2), (58, 81, 2), (81, 43, 1), (81, 91, 1), (43, 71, 1), (91, 35, 1), (71, 30, 1), (91, 33, 2), (33, 7, 1), (33, 63, 1), (63, 83, 1), (91, 93, 2), (35, 99, 2), (99, 89, 1), (30, 64, 2), (83, 76, 2), (76, 46, 1), (46, 34, 1), (89, 28, 2), (28, 92, 1), (28, 9, 1), (89, 26, 2), (92, 98, 2), (92, 36, 2), (36, 32, 1), (32, 79, 1), (26, 44, 2), (26, 87, 2), (71, 12, 3), (7, 84, 3), (83, 1, 3), (1, 11, 1), (93, 97, 3), (64, 17, 3), (17, 2, 2), (2, 62, 1), (62, 53, 1), (53, 10, 1), (53, 60, 1), (2, 15, 2), (10, 88, 2), (60, 22, 2), (22, 69, 1), (69, 74, 1), (15, 55, 2), (69, 59, 2), (55, 86, 2), (55, 49, 2), (49, 77, 1), (49, 16, 2), (16, 40, 1), (77, 96, 2), (64, 25, 3), (34, 68, 3), (68, 50, 2), (92, 65, 3), (26, 18, 3), (18, 70, 2), (44, 27, 3), (27, 85, 1), (84, 29, 3), (29, 67, 1), (53, 42, 3), (74, 94, 3), (49, 78, 3), (50, 75, 3), (27, 5, 3), (78, 39, 3), (39, 47, 3), (34, 19, 4), (36, 24, 4), (36, 37, 4), (32, 38, 4), (17, 20, 4), (20, 23, 1), (20, 3, 2), (23, 95, 3), (69, 51, 4), (34, 14, 5), (17, 45, 5), (42, 31, 5), (31, 72, 1), (42, 52, 5), (39, 54, 5), (58, 82, 6), (9, 13, 6), (13, 66, 3), (87, 80, 6), (97, 21, 6), (47, 73, 6), (22, 57, 7), (29, 90, 7), (24, 6, 7), (14, 8, 9)]",260
Kruskal's Algorithm (without queue),100,2699,0.007327699000001,"[(3, 39, 1), (4, 7, 1), (5, 20, 1), (6, 91, 1), (8, 10, 1), (12, 27, 1), (18, 80, 1), (18, 77, 1), (19, 33, 1), (21, 84, 1), (22, 77, 1), (23, 38, 1), (24, 92, 1), (28, 50, 1), (35, 99, 1), (36, 79, 1), (39, 89, 1), (45, 65, 1), (51, 89, 1), (54, 88, 1), (60, 88, 1), (60, 74, 1), (70, 96, 1), (0, 89, 2), (1, 50, 2), (2, 95, 2), (2, 44, 2), (6, 83, 2), (6, 20, 2), (8, 22, 2), (10, 44, 2), (11, 74, 2), (13, 22, 2), (15, 48, 2), (15, 42, 2), (16, 56, 2), (20, 81, 2), (26, 72, 2), (31, 33, 2), (35, 91, 2), (39, 71, 2), (48, 68, 2), (48, 61, 2), (52, 80, 2), (72, 86, 2), (82, 89, 2), (1, 39, 3), (1, 58, 3), (6, 17, 3), (6, 97, 3), (7, 30, 3), (8, 32, 3), (9, 68, 3), (14, 98, 3), (25, 75, 3), (26, 98, 3), (30, 68, 3), (31, 53, 3), (34, 98, 3), (35, 85, 3), (37, 60, 3), (47, 99, 3), (53, 59, 3), (55, 93, 3), (56, 81, 3), (62, 70, 3), (64, 97, 3), (87, 95, 3), (1, 93, 4), (3, 52, 4), (4, 67, 4), (8, 70, 4), (11, 57, 4), (15, 47, 4), (16, 84, 4), (18, 59, 4), (20, 76, 4), (27, 53, 4), (36, 37, 4), (40, 68, 4), (41, 80, 4), (42, 63, 4), (43, 83, 4), (46, 60, 4), (47, 52, 4), (71, 79, 4), (10, 29, 5), (17, 98, 5), (22, 90, 5), (25, 53, 5), (35, 73, 5), (45, 61, 5), (47, 49, 5), (94, 96, 5), (69, 81, 6), (92, 97, 6), (2, 23, 7), (73, 78, 8), (66, 95, 9)]",283
Prim's Algorithm (without queue),100,2699,0.017790783999999,"[(0, 89, 2), (89, 39, 1), (89, 51, 1), (39, 3, 1), (89, 82, 2), (39, 71, 2), (39, 1, 3), (1, 50, 2), (50, 28, 1), (1, 58, 3), (89, 95, 4), (95, 2, 2), (2, 44, 2), (44, 10, 2), (10, 8, 1), (8, 22, 2), (22, 77, 1), (77, 18, 1), (18, 80, 1), (22, 13, 2), (80, 52, 2), (95, 87, 3), (8, 32, 3), (71, 79, 4), (79, 36, 1), (71, 93, 4), (93, 55, 3), (58, 53, 4), (53, 59, 3), (53, 31, 3), (31, 33, 2), (33, 19, 1), (8, 70, 4), (70, 96, 1), (70, 62, 3), (80, 41, 4), (52, 47, 4), (47, 99, 3), (99, 35, 1), (35, 91, 2), (91, 6, 1), (6, 83, 2), (6, 20, 2), (20, 5, 1), (20, 81, 2), (35, 85, 3), (6, 17, 3), (6, 97, 3), (81, 56, 3), (56, 16, 2), (97, 64, 3), (36, 37, 4), (37, 60, 3), (60, 88, 1), (60, 74, 1), (88, 54, 1), (74, 11, 2), (53, 27, 4), (27, 12, 1), (47, 15, 4), (15, 48, 2), (15, 42, 2), (48, 68, 2), (48, 61, 2), (68, 30, 3), (68, 9, 3), (30, 7, 3), (7, 4, 1), (83, 43, 4), (20, 76, 4), (16, 84, 4), (84, 21, 1), (64, 67, 4), (60, 46, 4), (11, 57, 4), (42, 63, 4), (68, 40, 4), (28, 90, 5), (10, 29, 5), (53, 25, 5), (25, 75, 3), (96, 94, 5), (47, 49, 5), (35, 73, 5), (17, 98, 5), (98, 26, 3), (26, 72, 2), (72, 86, 2), (98, 34, 3), (98, 14, 3), (61, 45, 5), (45, 65, 1), (81, 69, 6), (97, 92, 6), (92, 24, 1), (2, 23, 7), (23, 38, 1), (73, 78, 8), (95, 66, 9)]",283
Kruskal's Algorithm (without queue),100,2749,0.006241197000001,"[(1, 54, 1), (1, 68, 1), (3, 34, 1), (6, 93, 1), (7, 30, 1), (11, 56, 1), (11, 88, 1), (11, 80, 1), (11, 95, 1), (12, 41, 1), (13, 65, 1), (13, 41, 1), (15, 55, 1), (18, 97, 1), (19, 72, 1), (23, 52, 1), (25, 81, 1), (27, 88, 1), (28, 78, 1), (33, 73, 1), (35, 39, 1), (36, 40, 1), (37, 62, 1), (39, 47, 1), (44, 93, 1), (46, 54, 1), (50, 94, 1), (55, 61, 1), (59, 93, 1), (62, 99, 1), (80, 87, 1), (84, 87, 1), (0, 48, 2), (0, 75, 2), (1, 83, 2), (4, 80, 2), (4, 35, 2), (6, 56, 2), (7, 57, 2), (8, 92, 2), (8, 19, 2), (9, 61, 2), (9, 49, 2), (15, 43, 2), (15, 38, 2), (21, 43, 2), (26, 44, 2), (28, 95, 2), (28, 68, 2), (30, 94, 2), (32, 72, 2), (35, 90, 2), (39, 62, 2), (40, 92, 2), (45, 60, 2), (46, 77, 2), (63, 88, 2), (63, 86, 2), (66, 79, 2), (89, 91, 2), (96, 98, 2), (12, 69, 3), (15, 25, 3), (17, 30, 3), (17, 88, 3), (18, 46, 3), (19, 44, 3), (20, 95, 3), (23, 78, 3), (34, 50, 3), (34, 74, 3), (35, 79, 3), (41, 61, 3), (42, 58, 3), (44, 81, 3), (48, 58, 3), (61, 67, 3), (64, 70, 3), (1, 31, 4), (5, 67, 4), (7, 33, 4), (15, 64, 4), (16, 72, 4), (22, 43, 4), (24, 28, 4), (31, 60, 4), (53, 93, 4), (2, 60, 5), (14, 99, 5), (17, 29, 5), (37, 42, 5), (63, 89, 5), (6, 85, 7), (29, 82, 7), (40, 71, 7), (51, 96, 7), (10, 78, 8), (23, 96, 8), (62, 76, 10)]",256
Prim's Algorithm (without queue),100,2749,0.019389224000001,"[(0, 48, 2), (0, 75, 2), (48, 58, 3), (58, 42, 3), (42, 37, 5), (37, 62, 1), (62, 99, 1), (62, 39, 2), (39, 35, 1), (39, 47, 1), (35, 90, 2), (35, 4, 2), (4, 80, 2), (80, 87, 1), (80, 11, 1), (87, 84, 1), (11, 56, 1), (11, 88, 1), (11, 95, 1), (88, 27, 1), (56, 6, 2), (6, 93, 1), (93, 44, 1), (93, 59, 1), (88, 63, 2), (95, 28, 2), (28, 78, 1), (44, 26, 2), (63, 86, 2), (28, 68, 2), (68, 1, 1), (1, 54, 1), (54, 46, 1), (1, 83, 2), (46, 77, 2), (35, 79, 3), (79, 66, 2), (88, 17, 3), (95, 65, 3), (65, 13, 1), (13, 41, 1), (41, 12, 1), (95, 20, 3), (95, 40, 3), (40, 36, 1), (40, 92, 2), (92, 8, 2), (8, 19, 2), (19, 72, 1), (72, 32, 2), (44, 81, 3), (81, 25, 1), (78, 23, 3), (23, 52, 1), (46, 18, 3), (18, 97, 1), (79, 50, 3), (50, 94, 1), (94, 30, 2), (30, 7, 1), (7, 57, 2), (41, 61, 3), (61, 55, 1), (55, 15, 1), (61, 9, 2), (15, 43, 2), (15, 38, 2), (9, 49, 2), (43, 21, 2), (12, 69, 3), (50, 34, 3), (34, 3, 1), (61, 67, 3), (34, 74, 3), (27, 73, 4), (73, 33, 1), (93, 53, 4), (28, 24, 4), (1, 31, 4), (72, 16, 4), (15, 64, 4), (64, 70, 3), (43, 22, 4), (67, 5, 4), (31, 60, 4), (60, 45, 2), (99, 14, 5), (80, 89, 5), (89, 91, 2), (17, 29, 5), (43, 2, 5), (39, 82, 7), (6, 85, 7), (40, 71, 7), (63, 98, 8), (98, 96, 2), (96, 51, 7), (78, 10, 8), (62, 76, 10)]",256
Kruskal's Algorithm (without queue),100,2799,0.006066007000001,"[(2, 53, 1), (5, 18, 1), (8, 74, 1), (12, 79, 1), (16, 86, 1), (17, 57, 1), (24, 88, 1), (27, 58, 1), (30, 64, 1), (33, 80, 1), (45, 62, 1), (48, 60, 1), (52, 97, 1), (54, 93, 1), (59, 64, 1), (63, 93, 1), (81, 95, 1), (0, 94, 2), (0, 4, 2), (2, 98, 2), (3, 93, 2), (3, 47, 2), (3, 75, 2), (4, 50, 2), (7, 11, 2), (9, 22, 2), (11, 90, 2), (14, 76, 2), (15, 90, 2), (16, 28, 2), (16, 98, 2), (18, 75, 2), (19, 40, 2), (24, 87, 2), (26, 43, 2), (30, 81, 2), (33, 83, 2), (33, 96, 2), (35, 55, 2), (36, 58, 2), (37, 58, 2), (39, 72, 2), (43, 99, 2), (44, 46, 2), (51, 97, 2), (55, 84, 2), (56, 91, 2), (63, 87, 2), (67, 91, 2), (74, 76, 2), (3, 57, 3), (5, 76, 3), (6, 11, 3), (8, 33, 3), (8, 44, 3), (13, 61, 3), (13, 28, 3), (14, 69, 3), (16, 54, 3), (17, 50, 3), (17, 21, 3), (20, 41, 3), (20, 91, 3), (22, 95, 3), (22, 84, 3), (26, 85, 3), (27, 67, 3), (28, 84, 3), (30, 56, 3), (35, 51, 3), (35, 78, 3), (39, 98, 3), (42, 64, 3), (45, 57, 3), (50, 71, 3), (60, 69, 3), (82, 99, 3), (86, 90, 3), (94, 99, 3), (0, 12, 4), (1, 48, 4), (5, 73, 4), (10, 79, 4), (19, 47, 4), (24, 38, 4), (25, 71, 4), (29, 37, 4), (32, 86, 4), (34, 36, 4), (46, 68, 4), (49, 55, 4), (65, 74, 4), (70, 81, 4), (3, 23, 5), (9, 66, 5), (28, 77, 5), (31, 59, 5), (57, 92, 5), (76, 89, 5)]",256
Prim's Algorithm (without queue),100,2799,0.017796980000000,"[(0, 94, 2), (0, 4, 2), (4, 50, 2), (94, 99, 3), (99, 43, 2), (43, 26, 2), (50, 17, 3), (17, 57, 1), (50, 71, 3), (99, 82, 3), (26, 85, 3), (17, 21, 3), (57, 45, 3), (45, 62, 1), (57, 3, 3), (3, 93, 2), (93, 63, 1), (93, 54, 1), (3, 47, 2), (3, 75, 2), (63, 87, 2), (75, 18, 2), (18, 5, 1), (87, 24, 2), (24, 88, 1), (54, 16, 3), (16, 86, 1), (16, 28, 2), (16, 98, 2), (98, 2, 2), (2, 53, 1), (5, 76, 3), (76, 14, 2), (76, 74, 2), (74, 8, 1), (86, 90, 3), (90, 11, 2), (90, 15, 2), (11, 7, 2), (28, 84, 3), (84, 55, 2), (55, 35, 2), (28, 13, 3), (98, 39, 3), (39, 72, 2), (14, 69, 3), (8, 33, 3), (33, 80, 1), (33, 83, 2), (33, 96, 2), (8, 44, 3), (44, 46, 2), (11, 6, 3), (84, 22, 3), (22, 9, 2), (35, 51, 3), (51, 97, 2), (97, 52, 1), (35, 78, 3), (13, 61, 3), (69, 60, 3), (60, 48, 1), (22, 95, 3), (95, 81, 1), (81, 30, 2), (30, 64, 1), (64, 59, 1), (30, 56, 3), (56, 91, 2), (91, 67, 2), (64, 42, 3), (91, 20, 3), (67, 27, 3), (27, 58, 1), (58, 37, 2), (58, 36, 2), (20, 41, 3), (0, 12, 4), (12, 79, 1), (71, 25, 4), (47, 19, 4), (19, 40, 2), (5, 73, 4), (24, 38, 4), (86, 32, 4), (74, 65, 4), (90, 34, 4), (55, 49, 4), (46, 68, 4), (48, 1, 4), (81, 70, 4), (37, 29, 4), (79, 10, 4), (57, 92, 5), (3, 23, 5), (28, 77, 5), (76, 89, 5), (9, 66, 5), (59, 31, 5)]",256
Kruskal's Algorithm (without queue),100,2849,0.006457437999998,"[(0, 7, 1), (0, 77, 1), (2, 63, 1), (4, 24, 1), (5, 63, 1), (9, 70, 1), (10, 34, 1), (14, 97, 1), (15, 50, 1), (18, 32, 1), (23, 34, 1), (23, 96, 1), (24, 42, 1), (24, 84, 1), (27, 43, 1), (31, 95, 1), (32, 35, 1), (40, 58, 1), (41, 86, 1), (48, 95, 1), (53, 62, 1), (54, 66, 1), (59, 85, 1), (61, 89, 1), (61, 85, 1), (65, 96, 1), (71, 88, 1), (75, 90, 1), (76, 92, 1), (77, 89, 1), (82, 84, 1), (85, 94, 1), (91, 98, 1), (97, 98, 1), (1, 27, 2), (2, 91, 2), (2, 40, 2), (3, 55, 2), (5, 93, 2), (6, 80, 2), (14, 42, 2), (15, 36, 2), (16, 76, 2), (19, 61, 2), (20, 55, 2), (25, 53, 2), (29, 97, 2), (30, 79, 2), (30, 92, 2), (31, 52, 2), (37, 66, 2), (38, 98, 2), (46, 97, 2), (46, 76, 2), (51, 96, 2), (56, 93, 2), (57, 91, 2), (59, 71, 2), (64, 95, 2), (78, 79, 2), (0, 68, 3), (11, 37, 3), (14, 83, 3), (15, 48, 3), (15, 58, 3), (23, 87, 3), (31, 68, 3), (32, 96, 3), (33, 67, 3), (33, 86, 3), (37, 89, 3), (39, 94, 3), (41, 70, 3), (50, 75, 3), (59, 74, 3), (60, 62, 3), (60, 72, 3), (62, 66, 3), (3, 47, 4), (8, 66, 4), (9, 76, 4), (10, 95, 4), (12, 92, 4), (20, 21, 4), (21, 74, 4), (22, 71, 4), (26, 63, 4), (49, 52, 4), (64, 73, 4), (1, 12, 5), (22, 99, 5), (28, 56, 5), (44, 62, 5), (71, 80, 5), (81, 84, 5), (45, 90, 6), (40, 69, 7), (17, 47, 8), (13, 18, 9)]",244
Prim's Algorithm (without queue),100,2849,0.018299698000000,"[(0, 7, 1), (0, 77, 1), (77, 89, 1), (89, 61, 1), (61, 85, 1), (85, 94, 1), (85, 59, 1), (61, 19, 2), (59, 71, 2), (71, 88, 1), (0, 68, 3), (89, 37, 3), (37, 66, 2), (66, 54, 1), (94, 39, 3), (59, 74, 3), (88, 56, 3), (56, 93, 2), (93, 5, 2), (5, 63, 1), (63, 2, 1), (2, 91, 2), (91, 98, 1), (98, 97, 1), (97, 14, 1), (2, 40, 2), (40, 58, 1), (91, 57, 2), (98, 38, 2), (97, 46, 2), (97, 29, 2), (14, 42, 2), (42, 24, 1), (24, 84, 1), (24, 4, 1), (84, 82, 1), (46, 76, 2), (76, 92, 1), (76, 16, 2), (92, 30, 2), (30, 79, 2), (79, 78, 2), (88, 72, 3), (68, 31, 3), (31, 95, 1), (95, 48, 1), (31, 52, 2), (95, 64, 2), (37, 11, 3), (66, 62, 3), (62, 53, 1), (53, 25, 2), (14, 83, 3), (58, 15, 3), (15, 50, 1), (15, 36, 2), (72, 60, 3), (50, 75, 3), (75, 90, 1), (59, 49, 4), (71, 22, 4), (37, 41, 4), (41, 86, 1), (41, 70, 3), (70, 9, 1), (86, 33, 3), (33, 67, 3), (66, 8, 4), (54, 87, 4), (87, 23, 3), (23, 34, 1), (23, 96, 1), (34, 10, 1), (96, 65, 1), (96, 51, 2), (96, 32, 3), (32, 35, 1), (32, 18, 1), (74, 21, 4), (93, 12, 4), (63, 26, 4), (64, 73, 4), (21, 20, 4), (20, 55, 2), (55, 3, 2), (3, 47, 4), (77, 1, 5), (1, 27, 2), (27, 43, 1), (71, 80, 5), (80, 6, 2), (56, 28, 5), (97, 99, 5), (84, 81, 5), (62, 44, 5), (76, 45, 6), (91, 69, 7), (47, 17, 8), (37, 13, 9)]",244
Kruskal's Algorithm (without queue),100,2899,0.008425045000003,"[(8, 64, 1), (9, 64, 1), (10, 54, 1), (14, 66, 1), (17, 27, 1), (22, 64, 1), (25, 79, 1), (28, 68, 1), (30, 64, 1), (31, 55, 1), (50, 95, 1), (54, 56, 1), (63, 73, 1), (71, 87, 1), (76, 79, 1), (81, 93, 1), (89, 90, 1), (90, 94, 1), (95, 98, 1), (0, 16, 2), (0, 39, 2), (2, 67, 2), (4, 92, 2), (4, 37, 2), (4, 75, 2), (6, 31, 2), (7, 75, 2), (12, 89, 2), (19, 46, 2), (20, 41, 2), (20, 76, 2), (27, 64, 2), (30, 70, 2), (34, 71, 2), (34, 56, 2), (36, 75, 2), (41, 75, 2), (41, 80, 2), (45, 68, 2), (46, 52, 2), (47, 95, 2), (52, 71, 2), (60, 64, 2), (61, 82, 2), (63, 69, 2), (63, 84, 2), (65, 70, 2), (65, 96, 2), (77, 89, 2), (79, 89, 2), (81, 83, 2), (1, 67, 3), (2, 91, 3), (2, 94, 3), (5, 85, 3), (8, 46, 3), (10, 55, 3), (11, 22, 3), (11, 88, 3), (13, 59, 3), (14, 90, 3), (15, 17, 3), (18, 31, 3), (22, 40, 3), (27, 73, 3), (27, 83, 3), (28, 31, 3), (28, 72, 3), (35, 63, 3), (39, 82, 3), (40, 89, 3), (43, 74, 3), (48, 50, 3), (49, 76, 3), (53, 62, 3), (59, 70, 3), (61, 91, 3), (83, 98, 3), (3, 85, 4), (11, 57, 4), (24, 29, 4), (26, 73, 4), (29, 75, 4), (32, 42, 4), (33, 46, 4), (53, 88, 4), (69, 97, 4), (74, 96, 4), (82, 86, 4), (85, 87, 4), (2, 42, 5), (11, 38, 5), (23, 92, 5), (51, 81, 5), (65, 78, 5), (21, 79, 6), (36, 99, 7), (44, 70, 8), (58, 83, 8)]",266
Prim's Algorithm (without queue),100,2899,0.019529694999996,"[(0, 16, 2), (0, 39, 2), (39, 82, 3), (82, 61, 2), (61, 91, 3), (91, 2, 3), (2, 67, 2), (2, 94, 3), (94, 90, 1), (90, 89, 1), (89, 77, 2), (89, 79, 2), (79, 25, 1), (79, 76, 1), (89, 12, 2), (76, 20, 2), (20, 41, 2), (41, 75, 2), (41, 80, 2), (75, 7, 2), (75, 36, 2), (75, 4, 2), (4, 92, 2), (4, 37, 2), (67, 1, 3), (90, 14, 3), (14, 66, 1), (89, 40, 3), (76, 49, 3), (92, 65, 3), (65, 70, 2), (65, 96, 2), (70, 30, 2), (30, 64, 1), (64, 9, 1), (64, 8, 1), (64, 22, 1), (64, 27, 2), (27, 17, 1), (64, 60, 2), (70, 59, 3), (8, 46, 3), (46, 52, 2), (46, 19, 2), (52, 71, 2), (71, 87, 1), (71, 34, 2), (34, 56, 2), (56, 54, 1), (54, 10, 1), (22, 11, 3), (27, 73, 3), (73, 63, 1), (63, 69, 2), (63, 84, 2), (27, 83, 3), (83, 81, 2), (81, 93, 1), (17, 15, 3), (59, 13, 3), (10, 55, 3), (55, 31, 1), (31, 6, 2), (11, 88, 3), (63, 35, 3), (69, 45, 3), (45, 68, 2), (68, 28, 1), (83, 98, 3), (98, 95, 1), (95, 50, 1), (95, 47, 2), (31, 18, 3), (28, 72, 3), (50, 48, 3), (82, 86, 4), (75, 29, 4), (96, 74, 4), (74, 43, 3), (46, 33, 4), (87, 85, 4), (85, 5, 3), (11, 57, 4), (73, 26, 4), (69, 97, 4), (88, 53, 4), (53, 62, 3), (29, 24, 4), (85, 3, 4), (2, 42, 5), (42, 32, 4), (92, 38, 5), (92, 23, 5), (65, 78, 5), (81, 51, 5), (79, 21, 6), (36, 99, 7), (70, 44, 8), (83, 58, 8)]",266
Kruskal's Algorithm (without queue),100,2949,0.007616987999995,"[(7, 34, 1), (9, 25, 1), (9, 92, 1), (10, 90, 1), (11, 36, 1), (14, 16, 1), (16, 68, 1), (22, 93, 1), (22, 66, 1), (27, 61, 1), (33, 93, 1), (34, 67, 1), (37, 38, 1), (37, 72, 1), (43, 80, 1), (46, 47, 1), (48, 51, 1), (50, 72, 1), (51, 90, 1), (55, 85, 1), (60, 68, 1), (61, 89, 1), (63, 84, 1), (65, 87, 1), (65, 77, 1), (66, 73, 1), (69, 81, 1), (77, 90, 1), (1, 9, 2), (1, 71, 2), (2, 38, 2), (4, 95, 2), (8, 28, 2), (8, 64, 2), (10, 56, 2), (11, 38, 2), (13, 18, 2), (13, 41, 2), (14, 27, 2), (14, 94, 2), (14, 72, 2), (15, 86, 2), (16, 21, 2), (17, 51, 2), (18, 49, 2), (19, 41, 2), (20, 76, 2), (22, 52, 2), (24, 49, 2), (24, 87, 2), (26, 49, 2), (26, 52, 2), (26, 39, 2), (27, 43, 2), (31, 54, 2), (31, 91, 2), (32, 62, 2), (42, 45, 2), (42, 46, 2), (43, 83, 2), (44, 90, 2), (45, 94, 2), (48, 92, 2), (50, 97, 2), (50, 92, 2), (50, 85, 2), (52, 62, 2), (57, 71, 2), (58, 75, 2), (74, 98, 2), (0, 6, 3), (0, 55, 3), (4, 39, 3), (7, 98, 3), (8, 17, 3), (18, 78, 3), (21, 91, 3), (22, 88, 3), (24, 76, 3), (30, 90, 3), (45, 86, 3), (45, 75, 3), (59, 78, 3), (11, 53, 4), (11, 63, 4), (12, 90, 4), (18, 29, 4), (23, 28, 4), (33, 98, 4), (35, 91, 4), (78, 96, 4), (3, 7, 5), (32, 82, 5), (55, 69, 5), (11, 99, 6), (40, 97, 6), (70, 94, 7), (79, 87, 7), (2, 5, 20)]",244
Prim's Algorithm (without queue),100,2949,0.021975910999998,"[(0, 6, 3), (0, 55, 3), (55, 85, 1), (85, 50, 2), (50, 72, 1), (72, 37, 1), (37, 38, 1), (50, 97, 2), (50, 92, 2), (92, 9, 1), (9, 25, 1), (50, 47, 2), (47, 46, 1), (72, 14, 2), (14, 16, 1), (16, 68, 1), (68, 60, 1), (38, 11, 2), (11, 36, 1), (38, 2, 2), (38, 80, 2), (80, 43, 1), (92, 48, 2), (48, 51, 1), (51, 90, 1), (90, 77, 1), (90, 10, 1), (77, 65, 1), (65, 87, 1), (9, 1, 2), (46, 42, 2), (14, 27, 2), (27, 61, 1), (61, 89, 1), (14, 94, 2), (16, 21, 2), (43, 83, 2), (51, 24, 2), (51, 17, 2), (90, 44, 2), (10, 56, 2), (1, 71, 2), (42, 45, 2), (24, 49, 2), (71, 57, 2), (49, 26, 2), (49, 18, 2), (26, 52, 2), (26, 39, 2), (18, 13, 2), (52, 22, 2), (22, 93, 1), (22, 66, 1), (93, 33, 1), (66, 73, 1), (52, 62, 2), (13, 41, 2), (62, 32, 2), (41, 19, 2), (92, 54, 3), (54, 31, 2), (31, 91, 2), (47, 75, 3), (75, 58, 2), (68, 86, 3), (86, 15, 2), (90, 30, 3), (24, 76, 3), (76, 20, 2), (17, 8, 3), (8, 28, 2), (8, 64, 2), (71, 78, 3), (39, 4, 3), (4, 95, 2), (22, 88, 3), (78, 59, 3), (97, 53, 4), (11, 63, 4), (63, 84, 1), (90, 12, 4), (45, 67, 4), (67, 34, 1), (34, 7, 1), (7, 98, 3), (98, 74, 2), (18, 29, 4), (91, 35, 4), (28, 23, 4), (78, 96, 4), (55, 69, 5), (69, 81, 1), (94, 82, 5), (7, 3, 5), (97, 40, 6), (11, 99, 6), (87, 79, 7), (94, 70, 7), (2, 5, 20)]",244
